"","Time","ETR","Dangle","EQT","ZenithAngle","AirMass","GHI"
"5280",5280,1328.67981703343,3.76991118430775,-5.96219727465058,160.384621867991,0,0
"5281",5281,1329.10322356627,3.78712539062879,-5.84011890548367,164.042264075557,0,0
"5282",5282,1329.10322356627,3.78712539062879,-5.84011890548367,157.92662797552,0,0
"5283",5283,1329.10322356627,3.78712539062879,-5.84011890548367,147.01162435855,0,0
"5284",5284,1329.10322356627,3.78712539062879,-5.84011890548367,134.723757183106,0,0
"5285",5285,1329.10322356627,3.78712539062879,-5.84011890548367,122.048340303506,0,0
"5286",5286,1329.10322356627,3.78712539062879,-5.84011890548367,109.354381678679,0,0
"5287",5287,1329.10322356627,3.78712539062879,-5.84011890548367,96.8685909231634,0,0
"5288",5288,1329.10322356627,3.78712539062879,-5.84011890548367,84.8143732033248,10.0005094154114,60.7679280633786
"5289",5289,1329.10322356627,3.78712539062879,-5.84011890548367,73.4885748872916,3.48086533404219,239.925025279572
"5290",5290,1329.10322356627,3.78712539062879,-5.84011890548367,63.3416167923386,2.2205074244879,416.659891909847
"5291",5291,1329.10322356627,3.78712539062879,-5.84011890548367,55.0707022239391,1.7429937247621,554.037412204013
"5292",5292,1329.10322356627,3.78712539062879,-5.84011890548367,49.6504671914986,1.54226758588968,637.975911445606
"5293",5293,1329.10322356627,3.78712539062879,-5.84011890548367,48.0703326232783,1.49451266584147,661.342655870837
"5294",5294,1329.10322356627,3.78712539062879,-5.84011890548367,50.6943792660549,1.5761938491348,622.253118585667
"5295",5295,1329.10322356627,3.78712539062879,-5.84011890548367,56.9388004119177,1.82886610861505,523.880789265114
"5296",5296,1329.10322356627,3.78712539062879,-5.84011890548367,65.7673410259314,2.42514997861456,374.825437095809
"5297",5297,1329.10322356627,3.78712539062879,-5.84011890548367,76.2675655051477,4.14586749728364,191.960566423798
"5298",5298,1329.10322356627,3.78712539062879,-5.84011890548367,87.8128577651057,18.4797388257294,33.9758535222519
"5299",5299,1329.10322356627,3.78712539062879,-5.84011890548367,100.000331739403,0,0
"5300",5300,1329.10322356627,3.78712539062879,-5.84011890548367,112.558667473218,0,0
"5301",5301,1329.10322356627,3.78712539062879,-5.84011890548367,125.271599934899,0,0
"5302",5302,1329.10322356627,3.78712539062879,-5.84011890548367,137.894926371092,0,0
"5303",5303,1329.10322356627,3.78712539062879,-5.84011890548367,149.975520614744,0,0
"5304",5304,1329.10322356627,3.78712539062879,-5.84011890548367,160.168854257018,0,0
"5305",5305,1329.53757315123,3.80433959694983,-5.70748945274278,163.753153601141,0,0
"5306",5306,1329.53757315123,3.80433959694983,-5.70748945274278,157.688321534417,0,0
"5307",5307,1329.53757315123,3.80433959694983,-5.70748945274278,146.821702294091,0,0
"5308",5308,1329.53757315123,3.80433959694983,-5.70748945274278,134.554790701895,0,0
"5309",5309,1329.53757315123,3.80433959694983,-5.70748945274278,121.885018824646,0,0
"5310",5310,1329.53757315123,3.80433959694983,-5.70748945274278,109.187634151369,0,0
